"TL","Territory Level and Typology","REG_ID","Region","VAR","Variable","VINTAGE","Vintage","DWELLINGS","Dwellings","MEASURE","Measure","FREQ","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"2","Large regions","US35","New Mexico (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,-4.476,,
"2","Large regions","US35","New Mexico (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,-1.82,,
"2","Large regions","US35","New Mexico (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,0.772,,
"2","Large regions","US35","New Mexico (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.908,,
"2","Large regions","US35","New Mexico (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,1.955,,
"2","Large regions","US35","New Mexico (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,2.931,,
"2","Large regions","US35","New Mexico (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,3.085,,
"2","Large regions","US35","New Mexico (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,3.735,,
"2","Large regions","US35","New Mexico (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,4.957,,
"2","Large regions","US35","New Mexico (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2020","2020","PC","Percentage","0","Units",,,6.104,,
"2","Large regions","US35","New Mexico (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2021","2021","PC","Percentage","0","Units",,,13.213,,
"2","Large regions","US35","New Mexico (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2022","2022","PC","Percentage","0","Units",,,15.968,,
"2","Large regions","US36","New York (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1990","1990","PC","Percentage","0","Units",,,-0.751,,
"2","Large regions","US36","New York (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1991","1991","PC","Percentage","0","Units",,,-0.973,,
"2","Large regions","US36","New York (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1992","1992","PC","Percentage","0","Units",,,2.18,,
"2","Large regions","US36","New York (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1993","1993","PC","Percentage","0","Units",,,0.56,,
"2","Large regions","US36","New York (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1994","1994","PC","Percentage","0","Units",,,-2.161,,
"2","Large regions","US36","New York (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1995","1995","PC","Percentage","0","Units",,,-0.457,,
"2","Large regions","US36","New York (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1996","1996","PC","Percentage","0","Units",,,1.865,,
"2","Large regions","US36","New York (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1997","1997","PC","Percentage","0","Units",,,1.023,,
"2","Large regions","US36","New York (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1998","1998","PC","Percentage","0","Units",,,5.101,,
"2","Large regions","US36","New York (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1999","1999","PC","Percentage","0","Units",,,5.749,,
"2","Large regions","US36","New York (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,9.122,,
"2","Large regions","US36","New York (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,9.39,,
"2","Large regions","US36","New York (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,10.528,,
"2","Large regions","US36","New York (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,10.288,,
"2","Large regions","US36","New York (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,12.843,,
"2","Large regions","US36","New York (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,12.952,,
"2","Large regions","US36","New York (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,6.509,,
"2","Large regions","US36","New York (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,0.572,,
"2","Large regions","US36","New York (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,-2.97,,
"2","Large regions","US36","New York (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,-4.28,,
"2","Large regions","US36","New York (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,-2.818,,
"2","Large regions","US36","New York (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,-2.077,,
"2","Large regions","US36","New York (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,-1.288,,
"2","Large regions","US36","New York (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,0.679,,
"2","Large regions","US36","New York (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,1.886,,
"2","Large regions","US36","New York (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,3.445,,
"2","Large regions","US36","New York (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,3.411,,
"2","Large regions","US36","New York (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,4.496,,
"2","Large regions","US36","New York (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,4.969,,
"2","Large regions","US36","New York (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,4.262,,
"2","Large regions","US36","New York (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2020","2020","PC","Percentage","0","Units",,,4.933,,
"2","Large regions","US36","New York (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2021","2021","PC","Percentage","0","Units",,,11.312,,
"2","Large regions","US36","New York (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2022","2022","PC","Percentage","0","Units",,,13.632,,
"2","Large regions","US37","North Carolina (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1990","1990","PC","Percentage","0","Units",,,2.067,,
"2","Large regions","US37","North Carolina (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1991","1991","PC","Percentage","0","Units",,,2.092,,
"2","Large regions","US37","North Carolina (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1992","1992","PC","Percentage","0","Units",,,2.889,,
"2","Large regions","US37","North Carolina (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1993","1993","PC","Percentage","0","Units",,,2.661,,
"2","Large regions","US37","North Carolina (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1994","1994","PC","Percentage","0","Units",,,4.492,,
"2","Large regions","US37","North Carolina (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1995","1995","PC","Percentage","0","Units",,,5.003,,
"2","Large regions","US37","North Carolina (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1996","1996","PC","Percentage","0","Units",,,4.645,,
"2","Large regions","US37","North Carolina (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1997","1997","PC","Percentage","0","Units",,,4.726,,
"2","Large regions","US37","North Carolina (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1998","1998","PC","Percentage","0","Units",,,4.936,,
"2","Large regions","US37","North Carolina (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","1999","1999","PC","Percentage","0","Units",,,3.721,,
"2","Large regions","US37","North Carolina (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,3.702,,
"2","Large regions","US37","North Carolina (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,5.334,,
"2","Large regions","US37","North Carolina (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,3.129,,
"2","Large regions","US37","North Carolina (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,3.131,,
"2","Large regions","US37","North Carolina (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,3.927,,
