[Running] python -u "c:\Users\Crt\Crime_Stats_VSC\CleanStats_Crime.py"
State,Year,Total Crimes,Total Property Crime Count,Burglary,Larceny,Motor,Total Violent Crime Count,Assault,Murder,Rape,Robbery
State:Delaware, Year:2011, Total Crimes:36307, TPC Count:31163, Burglary:7617, Larceny:22001, Motor:1545, TVC Count:5144, Assault:3231, Murder:48, Rape:307, Robbery:1558
State:Delaware, Year:2012, Total Crimes:35659, TPC Count:30639, Burglary:7371, Larceny:21832, Motor:1436, TVC Count:5020, Assault:3228, Murder:57, Rape:243, Robbery:1492
State:Delaware, Year:2013, Total Crimes:32928, TPC Count:28379, Burglary:6131, Larceny:20916, Motor:1332, TVC Count:4549, Assault:2904, Murder:39, Rape:380, Robbery:1226
State:Delaware, Year:2014, Total Crimes:32476, TPC Count:27900, Burglary:5768, Larceny:20865, Motor:1267, TVC Count:4576, Assault:2867, Murder:54, Rape:386, Robbery:1269
State:Delaware, Year:2015, Total Crimes:30175, TPC Count:25455, Burglary:4773, Larceny:19501, Motor:1181, TVC Count:4720, Assault:3081, Murder:63, Rape:341, Robbery:1235
State:Delaware, Year:2016, Total Crimes:31178, TPC Count:26334, Burglary:5023, Larceny:19791, Motor:1520, TVC Count:4844, Assault:3121, Murder:56, Rape:308, Robbery:1359
State:Delaware, Year:2017, Total Crimes:27838, TPC Count:23477, Burglary:3970, Larceny:18138, Motor:1369, TVC Count:4361, Assault:2891, Murder:54, Rape:334, Robbery:1082
State:Delaware, Year:2018, Total Crimes:26578, TPC Count:22481, Burglary:3158, Larceny:17847, Motor:1476, TVC Count:4097, Assault:2845, Murder:48, Rape:338, Robbery:866
State:Delaware, Year:2019, Total Crimes:26046, TPC Count:21931, Burglary:2968, Larceny:17359, Motor:1604, TVC Count:4115, Assault:2967, Murder:48, Rape:310, Robbery:790
State:District of Columbia, Year:2000, Total Crimes:41626, TPC Count:33000, Burglary:4745, Larceny:21655, Motor:6600, TVC Count:8626, Assault:4582, Murder:239, Rape:251, Robbery:3554
State:District of Columbia, Year:2001, Total Crimes:44427, TPC Count:35232, Burglary:4949, Larceny:22313, Motor:7970, TVC Count:9195, Assault:5003, Murder:231, Rape:181, Robbery:3780
State:District of Columbia, Year:2002, Total Crimes:45799, TPC Count:36477, Burglary:5170, Larceny:21708, Motor:9599, TVC Count:9322, Assault:4962, Murder:264, Rape:262, Robbery:3834
State:District of Columbia, Year:2003, Total Crimes:41757, TPC Count:32696, Burglary:4671, Larceny:18119, Motor:9906, TVC Count:9061, Assault:4597, Murder:249, Rape:274, Robbery:3941
State:District of Columbia, Year:2004, Total Crimes:34486, TPC Count:26896, Burglary:3946, Larceny:14542, Motor:8408, TVC Count:7590, Assault:3968, Murder:198, Rape:222, Robbery:3202
State:District of Columbia, Year:2005, Total Crimes:34165, TPC Count:26133, Burglary:3577, Larceny:14836, Motor:7720, TVC Count:8032, Assault:3971, Murder:195, Rape:166, Robbery:3700
State:District of Columbia, Year:2006, Total Crimes:35836, TPC Count:27064, Burglary:3835, Larceny:15908, Motor:7321, TVC Count:8772, Assault:4589, Murder:169, Rape:185, Robbery:3829
State:District of Columbia, Year:2007, Total Crimes:37247, TPC Count:28922, Burglary:3926, Larceny:17390, Motor:7606, TVC Count:8325, Assault:3687, Murder:181, Rape:192, Robbery:4265
State:District of Columbia, Year:2008, Total Crimes:38720, TPC Count:30211, Burglary:3788, Larceny:19958, Motor:6465, TVC Count:8509, Assault:3707, Murder:186, Rape:186, Robbery:4430
State:District of Columbia, Year:2009, Total Crimes:36584, TPC Count:28495, Burglary:3696, Larceny:19267, Motor:5532, TVC Count:8089, Assault:3390, Murder:145, Rape:150, Robbery:4404
State:District of Columbia, Year:2010, Total Crimes:36828, TPC Count:28802, Burglary:4233, Larceny:19514, Motor:5055, TVC Count:8026, Assault:3382, Murder:132, Rape:187, Robbery:4325
State:District of Columbia, Year:2011, Total Crimes:37087, TPC Count:29654, Burglary:3850, Larceny:21347, Motor:4457, TVC Count:7433, Assault:3058, Murder:108, Rape:173, Robbery:4094
State:District of Columbia, Year:2012, Total Crimes:38600, TPC Count:30736, Burglary:3519, Larceny:23556, Motor:3661, TVC Count:7864, Assault:3504, Murder:88, Rape:236, Robbery:4036
State:District of Columbia, Year:2013, Total Crimes:39489, TPC Count:31083, Burglary:3316, Larceny:24533, Motor:3234, TVC Count:8406, Assault:3830, Murder:103, Rape:395, Robbery:4078
State:District of Columbia, Year:2014, Total Crimes:42346, TPC Count:34147, Burglary:3466, Larceny:26898, Motor:3783, TVC Count:8199, Assault:4125, Murder:105, Rape:472, Robbery:3497
State:District of Columbia, Year:2015, Total Crimes:39966, TPC Count:31435, Burglary:2971, Larceny:25200, Motor:3264, TVC Count:8531, Assault:4133, Murder:162, Rape:494, Robbery:3742
State:District of Columbia, Year:2016, Total Crimes:40930, TPC Count:32716, Burglary:2361, Larceny:27382, Motor:2973, TVC Count:8214, Assault:4063, Murder:139, Rape:532, Robbery:3480
State:District of Columbia, Year:2017, Total Crimes:36703, TPC Count:29729, Burglary:1809, Larceny:25333, Motor:2587, TVC Count:6974, Assault:3791, Murder:116, Rape:444, Robbery:2623
State:District of Columbia, Year:2018, Total Crimes:37720, TPC Count:30724, Burglary:1788, Larceny:26343, Motor:2593, TVC Count:6996, Assault:3971, Murder:160, Rape:450, Robbery:2415
State:District of Columbia, Year:2019, Total Crimes:38224, TPC Count:30821, Burglary:1843, Larceny:26645, Motor:2333, TVC Count:7403, Assault:4179, Murder:166, Rape:345, Robbery:2713
State:Florida, Year:2000, Total Crimes:910154, TPC Count:780377, Burglary:172898, Larceny:518298, Motor:89181, TVC Count:129777, Assault:90008, Murder:903, Rape:7057, Robbery:31809
State:Florida, Year:2001, Total Crimes:913230, TPC Count:782517, Burglary:176052, Larceny:516548, Motor:89917, TVC Count:130713, Assault:90331, Murder:874, Rape:6641, Robbery:32867
State:Florida, Year:2002, Total Crimes:905957, TPC Count:777236, Burglary:177242, Larceny:511478, Motor:88516, TVC Count:128721, Assault:88476, Murder:911, Rape:6753, Robbery:32581
State:Florida, Year:2003, Total Crimes:881976, TPC Count:757696, Burglary:170644, Larceny:505489, Motor:81563, TVC Count:124280, Assault:85106, Murder:924, Rape:6727, Robbery:31523
State:Florida, Year:2004, Total Crimes:850895, TPC Count:727141, Burglary:166332, Larceny:482484, Motor:78325, TVC Count:123754, Assault:86199, Murder:946, Rape:6612, Robbery:29997
State:Florida, Year:2005, Total Crimes:838955, TPC Count:712998, Burglary:164783, Larceny:472912, Motor:75303, TVC Count:125957, Assault:88341, Murder:883, Rape:6592, Robbery:30141
State:Florida, Year:2006, Total Crimes:850703, TPC Count:721101, Burglary:170873, Larceny:473774, Motor:76454, TVC Count:129602, Assault:87851, Murder:1129, Rape:6475, Robbery:34147
State:Florida, Year:2007, Total Crimes:878127, TPC Count:746249, Burglary:181836, Larceny:490783, Motor:73630, TVC Count:131878, Assault:86372, Murder:1202, Rape:6149, Robbery:38155
State:Florida, Year:2008, Total Crimes:885145, TPC Count:758889, Burglary:188472, Larceny:506902, Motor:63515, TVC Count:126256, Assault:82848, Murder:1168, Rape:5972, Robbery:36268
State:Florida, Year:2009, Total Crimes:825551, TPC Count:712010, Burglary:181884, Larceny:479867, Motor:50259, TVC Count:113541, Assault:76112, Murder:1017, Rape:5501, Robbery:30911
State:Florida, Year:2010, Total Crimes:771004, TPC Count:669035, Burglary:169119, Larceny:458454, Motor:41462, TVC Count:101969, Assault:69523, Murder:987, Rape:5373, Robbery:26086
State:Florida, Year:2011, Total Crimes:769398, TPC Count:671200, Burglary:170171, Larceny:461408, Motor:39621, TVC Count:98198, Assault:66319, Murder:984, Rape:5273, Robbery:25622
State:Florida, Year:2012, Total Crimes:727075, TPC Count:632988, Burglary:153563, Larceny:442095, Motor:37330, TVC Count:94087, Assault:63929, Murder:1009, Rape:5260, Robbery:23889
State:Florida, Year:2013, Total Crimes:699158, TPC Count:607172, Burglary:138916, Larceny:433344, Motor:34912, TVC Count:91986, Assault:61054, Murder:972, Rape:6760, Robbery:23200
State:Florida, Year:2014, Total Crimes:786967, TPC Count:679446, Burglary:143220, Larceny:493647, Motor:42579, TVC Count:107521, Assault:72895, Murder:1149, Rape:8563, Robbery:24914
State:Florida, Year:2015, Total Crimes:663896, TPC Count:570270, Burglary:109268, Larceny:420341, Motor:40661, TVC Count:93626, Assault:63895, Murder:1041, Rape:7553, Robbery:21137
State:Florida, Year:2016, Total Crimes:642512, TPC Count:553812, Burglary:100325, Larceny:410352, Motor:43135, TVC Count:88700, Assault:59816, Murder:1111, Rape:7598, Robbery:20175
State:Florida, Year:2017, Total Crimes:612845, TPC Count:527220, Burglary:88853, Larceny:395453, Motor:42914, TVC Count:85625, Assault:58031, Murder:1057, Rape:7940, Robbery:18597
State:Florida, Year:2018, Total Crimes:567997, TPC Count:486017, Burglary:71933, Larceny:372919, Motor:41165, TVC Count:81980, Assault:55551, Murder:1107, Rape:8438, Robbery:16884
State:Florida, Year:2019, Total Crimes:542116, TPC Count:460846, Burglary:63396, Larceny:358402, Motor:39048, TVC Count:81270, Assault:55475, Murder:1122, Rape:8456, Robbery:16217
State:Georgia, Year:2000, Total Crimes:388949, TPC Count:347630, Burglary:68488, Larceny:240440, Motor:38702, TVC Count:41319, Assault:25450, Murder:651, Rape:1968, Robbery:13250
State:Georgia, Year:2001, Total Crimes:389543, TPC Count:347872, Burglary:71799, Larceny:238484, Motor:37589, TVC Count:41671, Assault:24491, Murder:598, Rape:2180, Robbery:14402
State:Georgia, Year:2002, Total Crimes:385830, TPC Count:346559, Burglary:73932, Larceny:234591, Motor:38036, TVC Count:39271, Assault:23125, Murder:606, Rape:2108, Robbery:13432
State:Georgia, Year:2003, Total Crimes:409024, TPC Count:369589, Burglary:79001, Larceny:247196, Motor:43392, TVC Count:39435, Assault:22501, Murder:657, Rape:2234, Robbery:14043
State:Georgia, Year:2004, Total Crimes:416873, TPC Count:376656, Burglary:82992, Larceny:249426, Motor:44238, TVC Count:40217, Assault:23561, Murder:613, Rape:2387, Robbery:13656
State:Georgia, Year:2005, Total Crimes:419259, TPC Count:378534, Burglary:84463, Larceny:249594, Motor:44477, TVC Count:40725, Assault:23977, Murder:564, Rape:2143, Robbery:14041
State:Georgia, Year:2006, Total Crimes:407466, TPC Count:362712, Burglary:85140, Larceny:234445, Motor:43127, TVC Count:44754, Assault:26469, Murder:605, Rape:2169, Robbery:15511
State:Georgia, Year:2007, Total Crimes:418165, TPC Count:371248, Burglary:90294, Larceny:238436, Motor:42518, TVC Count:46917, Assault:26708, Murder:720, Rape:2198, Robbery:17291
State:Georgia, Year:2008, Total Crimes:435270, TPC Count:387917, Burglary:100564, Larceny:247709, Motor:39644, TVC Count:47353, Assault:26571, Murder:640, Rape:2334, Robbery:17808
State:Georgia, Year:2009, Total Crimes:403058, TPC Count:360985, Burglary:98606, Larceny:229216, Motor:33163, TVC Count:42073, Assault:24553, Murder:566, Rape:2323, Robbery:14631
State:Georgia, Year:2010, Total Crimes:392517, TPC Count:353449, Burglary:96947, Larceny:226161, Motor:30341, TVC Count:39068, Assault:24034, Murder:555, Rape:2107, Robbery:12372
State:Georgia, Year:2011, Total Crimes:393997, TPC Count:357235, Burglary:96014, Larceny:231543, Motor:29678, TVC Count:36762, Assault:21881, Murder:549, Rape:2066, Robbery:12266
State:Georgia, Year:2012, Total Crimes:375920, TPC Count:338329, Burglary:86789, Larceny:223004, Motor:28536, TVC Count:37591, Assault:22423, Murder:581, Rape:2124, Robbery:12463
State:Georgia, Year:2013, Total Crimes:370940, TPC Count:334399, Burglary:82258, Larceny:225315, Motor:26826, TVC Count:36541, Assault:20915, Murder:556, Rape:2582, Robbery:12488
State:Georgia, Year:2014, Total Crimes:369413, TPC Count:331316, Burglary:76428, Larceny:228034, Motor:26854, TVC Count:38097, Assault:22052, Murder:580, Rape:3048, Robbery:12417
State:Georgia, Year:2015, Total Crimes:347366, TPC Count:308723, Burglary:66374, Larceny:215867, Motor:26482, TVC Count:38643, Assault:22557, Murder:615, Rape:3224, Robbery:12247
State:Georgia, Year:2016, Total Crimes:350760, TPC Count:309770, Burglary:63344, Larceny:219625, Motor:26801, TVC Count:40990, Assault:24595, Murder:681, Rape:3509, Robbery:12205
State:Georgia, Year:2017, Total Crimes:335556, TPC Count:298298, Burglary:55374, Larceny:216661, Motor:26263, TVC Count:37258, Assault:23793, Murder:703, Rape:2718, Robbery:10044
State:Georgia, Year:2018, Total Crimes:305093, TPC Count:270738, Burglary:45369, Larceny:200609, Motor:24760, TVC Count:34355, Assault:22783, Murder:642, Rape:2651, Robbery:8279
State:Georgia, Year:2019, Total Crimes:288419, TPC Count:252249, Burglary:39506, Larceny:188967, Motor:23776, TVC Count:36170, Assault:24633, Murder:654, Rape:2922, Robbery:7961
State:Hawaii, Year:2000, Total Crimes:62987, TPC Count:60033, Burglary:10665, Larceny:43254, Motor:6114, TVC Count:2954, Assault:1450, Murder:35, Rape:346, Robbery:1123
State:Hawaii, Year:2001, Total Crimes:65947, TPC Count:62830, Burglary:11162, Larceny:44925, Motor:6743, TVC Count:3117, Assault:1534, Murder:32, Rape:409, Robbery:1142
State:Hawaii, Year:2002, Total Crimes:75238, TPC Count:71976, Burglary:12722, Larceny:49344, Motor:9910, TVC Count:3262, Assault:1656, Murder:24, Rape:372, Robbery:1210
State:Hawaii, Year:2003, Total Crimes:69267, TPC Count:65867, Burglary:11409, Larceny:44807, Motor:9651, TVC Count:3400, Assault:1843, Murder:22, Rape:367, Robbery:1168
State:Hawaii, Year:2004, Total Crimes:63738, TPC Count:60525, Burglary:10827, Larceny:41078, Motor:8620, TVC Count:3213, Assault:1903, Murder:33, Rape:333, Robbery:944
State:Hawaii, Year:2005, Total Crimes:64368, TPC Count:61115, Burglary:9792, Larceny:42188, Motor:9135, TVC Count:3253, Assault:1885, Murder:24, Rape:343, Robbery:1001
State:Hawaii, Year:2006, Total Crimes:57855, TPC Count:54247, Burglary:8724, Larceny:37784, Motor:7739, TVC Count:3608, Assault:2090, Murder:21, Rape:353, Robbery:1144
State:Hawaii, Year:2007, Total Crimes:56410, TPC Count:52866, Burglary:9089, Larceny:37494, Motor:6283, TVC Count:3544, Assault:2021, Murder:24, Rape:377, Robbery:1122
State:Hawaii, Year:2008, Total Crimes:49454, TPC Count:45944, Burglary:9404, Larceny:31424, Motor:5116, TVC Count:3510, Assault:2036, Murder:26, Rape:363, Robbery:1085
State:Hawaii, Year:2009, Total Crimes:51066, TPC Count:47516, Burglary:9244, Larceny:33415, Motor:4857, TVC Count:3550, Assault:2112, Murder:23, Rape:385, Robbery:1030
State:Hawaii, Year:2010, Total Crimes:49270, TPC Count:45667, Burglary:8706, Larceny:31681, Motor:5280, TVC Count:3603, Assault:2136, Murder:25, Rape:377, Robbery:1065
State:Hawaii, Year:2011, Total Crimes:47339, TPC Count:43874, Burglary:8165, Larceny:31240, Motor:4469, TVC Count:3465, Assault:2098, Murder:20, Rape:353, Robbery:994
State:Hawaii, Year:2012, Total Crimes:46147, TPC Count:42817, Burglary:7979, Larceny:31233, Motor:3605, TVC Count:3330, Assault:1976, Murder:29, Rape:285, Robbery:1040
State:Hawaii, Year:2013, Total Crimes:46408, TPC Count:42875, Burglary:7533, Larceny:31658, Motor:3684, TVC Count:3533, Assault:1996, Murder:21, Rape:385, Robbery:1131
State:Hawaii, Year:2014, Total Crimes:46977, TPC Count:43297, Burglary:7778, Larceny:31640, Motor:3879, TVC Count:3680, Assault:2102, Murder:26, Rape:445, Robbery:1107
State:Hawaii, Year:2015, Total Crimes:58547, TPC Count:54346, Burglary:6557, Larceny:42010, Motor:5779, TVC Count:4201, Assault:2418, Murder:19, Rape:561, Robbery:1203
State:Hawaii, Year:2016, Total Crimes:47170, TPC Count:42753, Burglary:6017, Larceny:31082, Motor:5654, TVC Count:4417, Assault:2769, Murder:35, Rape:619, Robbery:994
State:Hawaii, Year:2017, Total Crimes:43969, TPC Count:40392, Burglary:5549, Larceny:29574, Motor:5269, TVC Count:3577, Assault:1894, Murder:39, Rape:567, Robbery:1077
State:Hawaii, Year:2018, Total Crimes:44304, TPC Count:40772, Burglary:5631, Larceny:29492, Motor:5649, TVC Count:3532, Assault:1925, Murder:36, Rape:625, Robbery:946
State:Hawaii, Year:2019, Total Crimes:44270, TPC Count:40228, Burglary:5340, Larceny:29634, Motor:5254, TVC Count:4042, Assault:2098, Murder:48, Rape:765, Robbery:1131
State:Idaho, Year:2000, Total Crimes:41228, TPC Count:37961, Burglary:7330, Larceny:28545, Motor:2086, TVC Count:3267, Assault:2644, Murder:16, Rape:384, Robbery:223
State:Idaho, Year:2001, Total Crimes:41392, TPC Count:38181, Burglary:7507, Larceny:28285, Motor:2389, TVC Count:3211, Assault:2511, Murder:30, Rape:425, Robbery:245
State:Idaho, Year:2002, Total Crimes:42547, TPC Count:39128, Burglary:7441, Larceny:29060, Motor:2627, TVC Count:3419, Assault:2646, Murder:36, Rape:497, Robbery:240
State:Idaho, Year:2003, Total Crimes:43404, TPC Count:40042, Burglary:7837, Larceny:29559, Motor:2646, TVC Count:3362, Assault:2556, Murder:26, Rape:535, Robbery:245
State:Idaho, Year:2004, Total Crimes:42251, TPC Count:38799, Burglary:7671, Larceny:28389, Motor:2739, TVC Count:3452, Assault:2586, Murder:31, Rape:594, Robbery:241
State:Idaho, Year:2005, Total Crimes:42226, TPC Count:38556, Burglary:8066, Larceny:27606, Motor:2884, TVC Count:3670, Assault:2792, Murder:35, Rape:577, Robbery:266
State:Idaho, Year:2006, Total Crimes:38801, TPC Count:35135, Burglary:7545, Larceny:25154, Motor:2436, TVC Count:3666, Assault:2726, Murder:35, Rape:611, Robbery:294
State:Idaho, Year:2007, Total Crimes:37965, TPC Count:34124, Burglary:7131, Larceny:24727, Motor:2266, TVC Count:3841, Assault:2942, Murder:49, Rape:607, Robbery:243
State:Idaho, Year:2008, Total Crimes:35620, TPC Count:31940, Burglary:6748, Larceny:23532, Motor:1660, TVC Count:3680, Assault:2839, Murder:23, Rape:579, Robbery:239
State:Idaho, Year:2009, Total Crimes:35025, TPC Count:31220, Burglary:6682, Larceny:23066, Motor:1472, TVC Count:3805, Assault:2952, Murder:24, Rape:575, Robbery:254
State:Idaho, Year:2010, Total Crimes:34900, TPC Count:31436, Burglary:6513, Larceny:23594, Motor:1329, TVC Count:3464, Assault:2696, Murder:22, Rape:533, Robbery:213
State:Idaho, Year:2011, Total Crimes:36077, TPC Count:32875, Burglary:6915, Larceny:24629, Motor:1331, TVC Count:3202, Assault:2535, Murder:35, Rape:444, Robbery:188
State:Idaho, Year:2012, Total Crimes:34969, TPC Count:31651, Burglary:7186, Larceny:23101, Motor:1364, TVC Count:3318, Assault:2567, Murder:29, Rape:479, Robbery:243
State:Idaho, Year:2013, Total Crimes:33553, TPC Count:30055, Burglary:6640, Larceny:21879, Motor:1536, TVC Count:3498, Assault:2596, Murder:27, Rape:655, Robbery:220
